ano;sigla_uf;rede;diretoria;id_municipio;id_escola;id_escola_sp;codigo_tipo_escola;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2011;SP;estadual;NORTE 1;3550308;35000620;620;;0;0;0;0;0;0;78.68480682;17.91383171;3.401360512
2011;SP;estadual;NORTE 1;3550308;35901684;901684;;0;0;0;0;0;0;78.06004333;10.04618931;11.8937645
2011;SP;estadual;NORTE 1;3550308;35901672;901672;;97.65625;2.34375;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 1;3550308;35040460;40460;;98.80477905;0;1.195219159;0;0;0;0;0;0
2011;SP;estadual;NORTE 1;3550308;35000115;115;;96.19450378;1.057082415;2.748414278;0;0;0;0;0;0
2011;SP;estadual;NORTE 1;3550308;35000127;127;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 1;3550308;35000164;164;;0;0;0;0;0;0;75.21614075;7.492795467;17.29106712
2011;SP;estadual;NORTE 1;3550308;35924386;924386;;99.70237732;0;0.297619045;0;0;0;0;0;0
2011;SP;estadual;NORTE 1;3550308;35925500;925500;;98.23943329;1.408450723;0.352112681;0;0;0;56.71077347;43.10018921;0.189035922
2011;SP;estadual;CENTRO;3550308;35003426;3426;;0;0;0;0;0;0;84.26966095;15.16853905;0.561797738
2011;SP;estadual;CENTRO;3550308;35003487;3487;;99.66666412;0.333333343;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000978;978;;0;0;0;0;0;0;78.49162292;20.67039108;0.837988853
2011;SP;estadual;CENTRO;3550308;35003852;3852;;0;0;0;0;0;0;75.21951294;21.65853691;3.121951103
2011;SP;estadual;CENTRO;3550308;35918994;918994;;94.93670654;0;5.063291073;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000590;590;;98.41897583;1.18577075;0.395256907;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35003414;3414;;97.17742157;0.403225809;2.419354916;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000437;437;;98.05194855;1.623376608;0.324675322;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35003566;3566;;0;0;0;0;0;0;69.72789001;24.82993126;5.442176819
2011;SP;estadual;CENTRO;3550308;35000577;577;;0;0;0;0;0;0;68.23529053;17.64705849;14.11764717
2011;SP;estadual;CENTRO;3550308;35003505;3505;;97.10843658;0.722891569;2.168674707;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35003621;3621;;92.68817139;5.806451797;1.505376339;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35038124;38124;;97.44680786;1.702127695;0.851063848;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000462;462;;0;0;0;0;0;0;67.38578796;17.63959312;14.97461891
2011;SP;estadual;CENTRO;3550308;35000711;711;;0;0;0;0;0;0;74.50980377;20.91503334;4.575163364
2011;SP;estadual;CENTRO;3550308;35000536;536;;0;0;0;0;0;0;82.89930725;12.5;4.600694656
2011;SP;estadual;CENTRO;3550308;35003670;3670;;0;0;0;0;0;0;75.23961639;20.28754044;4.472843647
2011;SP;estadual;CENTRO;3550308;35003554;3554;;0;0;0;0;0;0;70.21276855;18.43971634;11.34751797
