ano;sigla_uf;rede;diretoria;id_municipio;id_escola;id_escola_sp;codigo_tipo_escola;prop_aprovados_anos_inciais_ef;prop_reprovados_anos_iniciais_ef;prop_abandono_anos_iniciais_ef;prop_aprovados_anos_finais_ef;prop_reprovados_anos_finais_ef;prop_abandono_anos_finais_ef;prop_aprovados_em;prop_reprovados_em;prop_abandono_em
2011;SP;estadual;CENTRO;3550308;35037758;37758;;9828178406;1718213081;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001521;1521;;90;8125;1875;0;0;0;6897959137;2938775444;1632653117
2011;SP;estadual;CENTRO;3550308;35003712;3712;;9525065613;2374670267;2374670267;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001659;1659;;0;0;0;0;0;0;6889579773;1570762062;1539657879
2011;SP;estadual;CENTRO;3550308;35000334;334;;0;0;0;0;0;0;8068027496;1659863853;2721088409
2011;SP;estadual;CENTRO;3550308;35000723;723;;0;0;0;0;0;0;7056451416;2147177505;7963709831
2011;SP;estadual;CENTRO;3550308;35001405;1405;;9675;1;225;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35037746;37746;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000930;930;;0;0;0;0;0;0;681818161;2520661163;6611570358
2011;SP;estadual;CENTRO;3550308;35003448;3448;;9957627106;423728824;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35003530;3530;;0;0;0;0;0;0;4975288391;4102141571;9225700378
2011;SP;estadual;CENTRO;3550308;35000966;966;;0;0;0;0;0;0;8804960632;6087936878;5862457752
2011;SP;estadual;CENTRO;3550308;35003475;3475;;0;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000942;942;;0;0;0;0;0;0;8296703339;1648351669;549450576
2011;SP;estadual;CENTRO;3550308;35000449;449;;9921875;0;78125;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000528;528;;0;0;0;0;0;0;7244094849;9711286545;1784776878
2011;SP;estadual;CENTRO;3550308;35000899;899;;9817351532;1826483965;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000985;985;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000309;309;;9769230652;769230783;1538461566;0;0;0;8343283844;1044776154;6119402885
2011;SP;estadual;CENTRO;3550308;35000310;310;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000541;541;;9814241791;928792596;928792596;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35001120;1120;;9879879761;9009009;3003003;0;0;0;0;0;0
2011;SP;estadual;CENTRO;3550308;35000504;504;;9932279968;677200913;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35918748;918748;;9825073242;1749271154;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001193;1193;;9942857361;571428597;0;0;0;0;9359999847;6;400000006
2011;SP;estadual;NORTE 2;3550308;35001200;1200;;9962963104;370370358;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35036821;36821;;0;0;0;0;0;0;8587424469;1403962135;86132646
2011;SP;estadual;NORTE 2;3550308;35001181;1181;;992857132;476190478;238095239;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001168;1168;;0;0;0;0;0;0;9248434448;7098121166;417536527
2011;SP;estadual;NORTE 2;3550308;35925184;925184;;0;0;0;0;0;0;9459459686;5405405521;0
2011;SP;estadual;NORTE 2;3550308;35001284;1284;;0;0;0;0;0;0;8893442535;9221311569;1844262242
2011;SP;estadual;NORTE 2;3550308;35000905;905;;100;0;0;0;0;0;9319149017;6382978916;425531924
2011;SP;estadual;NORTE 2;3550308;35906797;906797;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001028;1028;;0;0;0;0;0;0;8234501648;1765498734;0
2011;SP;estadual;NORTE 2;3550308;35000371;371;;0;0;0;0;0;0;8372569275;1627430916;0
2011;SP;estadual;NORTE 2;3550308;35001223;1223;;9957805634;421940923;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001235;1235;;0;0;0;0;0;0;9388645935;4366812229;1746724844
2011;SP;estadual;NORTE 2;3550308;35037771;37771;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35915661;915661;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35037382;37382;;100;0;0;0;0;0;100;0;0
2011;SP;estadual;NORTE 2;3550308;35000875;875;;9495798492;0;5042016983;0;0;0;8278481293;860759449;860759449
2011;SP;estadual;NORTE 2;3550308;35001065;1065;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001211;1211;;9954338074;456620991;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001259;1259;;0;0;0;0;0;0;9373297119;6267029762;0
2011;SP;estadual;NORTE 2;3550308;35001272;1272;;0;0;0;0;0;0;9547803497;4392765045;129198968
2011;SP;estadual;NORTE 2;3550308;35001144;1144;;0;0;0;0;0;0;8746177673;6880733967;5657492161
2011;SP;estadual;NORTE 2;3550308;35001016;1016;;0;0;0;0;0;0;9402420807;5900151253;75642966
2011;SP;estadual;NORTE 2;3550308;35001041;1041;;0;0;0;0;0;0;6370558548;2741116714;8883248329
2011;SP;estadual;NORTE 2;3550308;35048021;48021;;9952718353;472813249;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35001247;1247;;0;0;0;0;0;0;8893904877;1106094837;0
2011;SP;estadual;NORTE 2;3550308;35040319;40319;;9897698212;1023017883;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35046036;46036;;100;0;0;0;0;0;0;0;0
2011;SP;estadual;NORTE 2;3550308;35906803;906803;;0;0;0;0;0;0;8402366638;1065088749;5325443745
